row_number,datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,driver_suspected_under_influence,area_risk,officer_heart_rate
2569668,2010-07-24_02:43:00,-26.1769896,27.934008700000007,25.24142658875642,19.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
154269,2015-10-30_03:45:00,-26.1841851,27.91587489999999,23.165020078123593,24.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,True,False,True,arrest,False,False,False,True,True,True,True,plain view,moving traffic violation,False,high,58
767217,2014-01-29_00:21:00,-26.1939912,27.938016200000007,31.001574646082382,19.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,56
1802175,2011-04-13_01:01:00,-26.191959699999998,27.929303200000007,36.10114247035323,27.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
1397962,2014-02-20_01:51:00,-26.204684999999998,27.924415600000003,41.12000677840098,53.0,medium,,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
2738772,2010-08-19_05:02:00,-26.173276099999995,27.940987000000007,35.260699290043725,48.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
2548373,2010-07-02_03:50:00,-26.174552,27.939827800000003,35.92455128588606,26.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
458803,2014-11-07_00:40:00,-26.205594599999998,27.923414000000008,18.48593815550952,20.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,True,high,72
2108476,2011-05-22_02:28:00,-26.205594599999998,27.923414000000008,18.120502370936773,26.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
1769884,2010-04-10_02:30:00,-26.1741917,27.93408909999998,15.781093774283313,28.0,tall,female,01aa59bb70,vehicular,moving traffic violation,True,False,False,arrest,False,False,False,False,True,True,False,other,moving traffic violation,False,high,63
1606854,2013-03-19_23:11:00,-26.1911615,27.929419300000006,35.65550103682513,19.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
2370202,2010-06-26_02:10:00,-26.173501099999996,27.935501800000026,26.2421720494805,21.0,tall,male,01aa59bb70,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,True,False,consent,moving traffic violation,False,high,70
2768902,2012-08-22_03:05:00,-26.174552,27.939827800000003,20.27761050828477,25.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
2118406,2013-05-23_23:41:00,-26.174365099999996,27.940284500000004,24.07096546785027,51.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,69
439461,2012-11-06_21:53:00,-26.183768999999998,27.920082600000043,35.26770267563181,51.0,tall,male,82f2e31c2b,vehicular,investigative stop,False,False,True,warning,False,False,False,False,True,False,True,plain view,investigative stop,False,high,53
3045480,2011-09-03_01:06:00,-26.205594599999998,27.923414000000008,21.644792643171517,20.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
2996710,2010-09-24_01:17:00,-26.174365099999996,27.940284500000004,32.96935850768346,44.0,medium,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
348173,2012-11-24_01:07:00,-26.1913586,27.929389299999983,27.680157126014905,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
2048581,2011-05-15_04:04:00,-26.173416699999997,27.942547200000007,30.10151576731494,25.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
3026421,2012-09-28_03:19:00,-26.183768999999998,27.920082600000043,36.24118495551279,20.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
2015273,2013-05-11_01:13:00,-26.204684999999998,27.924415600000003,27.987788265773638,48.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
2370200,2010-06-26_02:07:00,-26.183478299999997,27.920680000000004,27.40260815944739,31.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,True,False,True,arrest,False,False,False,False,True,True,True,plain view,moving traffic violation,False,high,66
2728703,2013-08-17_00:07:00,-26.209282099999996,27.922055400000005,27.172720472689683,21.0,tall,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,61
2782296,2011-08-24_02:12:00,-26.173416699999997,27.942547200000007,26.900654708389162,51.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,63
1380364,2011-02-18_00:07:00,-26.175675999999996,27.931050400000018,21.420848349583405,21.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,65
1389060,2013-02-19_22:06:00,-26.1933626,27.929120400000002,23.46022810423991,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
2502675,2011-07-15_02:25:00,-26.1933626,27.929120400000002,32.43709983930048,31.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,64
1386324,2016-02-18_21:20:00,-26.170736399999996,27.905863600000004,27.664968079734063,24.0,medium,female,3ce33785e5,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,probable cause,moving traffic violation,False,high,72
2593447,2013-07-27_02:34:00,-26.183043999999995,27.92162540000001,22.806834398512198,42.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
1394465,2011-02-20_04:15:00,-26.196750299999998,27.92865279999998,21.38406346945457,30.0,medium,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,63
1975611,2012-04-06_05:14:00,-26.204684999999998,27.924415600000003,34.15837261846977,34.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
1694559,2013-03-29_00:16:00,-26.182563699999996,27.930659000000006,44.67696155571374,27.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,56
1775403,2015-04-10_00:13:00,-26.183768999999998,27.920082600000043,34.298180856441306,20.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,69
3027518,2013-09-28_00:08:00,-26.204684999999998,27.924415600000003,26.133837432551303,24.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,73
3054200,2013-09-04_00:08:00,-26.2041088,27.924966000000026,25.293205196877416,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,66
832208,2011-01-08_01:33:00,-26.204684999999998,27.924415600000003,27.05699518402726,25.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,True,False,True,arrest,False,False,False,True,True,True,True,plain view,moving traffic violation,False,high,64
658811,2010-12-30_02:55:00,-26.177696200000007,27.9325666,26.903152004442823,18.0,tall,male,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,True,high,67
2572203,2013-07-24_00:15:00,-26.204684999999998,27.924415600000003,28.327278549383,25.0,short,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,58
2776821,2012-08-23_03:32:00,-26.1924139,27.929241200000007,19.141256752267417,46.0,medium,female,82f2e31c2b,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,False,high,75
122571,2011-10-26_00:22:00,-26.204684999999998,27.924415600000003,35.93979303645733,63.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
69294,2011-10-19_04:23:00,-26.17206579999999,27.9384292,21.12819159241708,35.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
522227,2012-12-01_23:28:00,-26.177333399999995,27.936440100000027,25.523469758954313,22.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
1597185,2011-03-18_18:50:00,-26.191959699999998,27.929303200000007,31.160775045460056,23.0,medium,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,55
2525820,2014-07-18_01:18:00,-26.204684999999998,27.924415600000003,28.37545315207011,47.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,70
185125,2013-10-06_02:48:00,-26.1728315,27.940405000000027,18.320294708233313,21.0,short,female,82f2e31c2b,vehicular,registration,False,False,True,warning,False,False,False,False,True,False,True,plain view,registration,False,high,72
2721840,2013-08-16_02:38:00,-26.179543099999997,27.928801800000002,18.836721330684288,29.0,medium,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,60
370311,2012-11-28_01:34:00,-26.190390299999997,27.92952009999999,20.425019617285443,21.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,57
1720814,2016-03-03_23:53:00,-26.1737659,27.899176200000028,37.76903659787747,23.0,medium,male,3ce33785e5,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,True,True,consent,vehicle equipment violation,False,high,73
3054215,2013-09-04_00:20:00,-26.204684999999998,27.924415600000003,18.594280352687367,33.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,62
1394483,2011-02-20_04:48:00,-26.171583499999997,27.939343800000003,24.030103890275505,27.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,66
2091145,2015-05-20_01:15:00,-26.204684999999998,27.924415600000003,39.07567285608843,24.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,68
510517,2010-12-11_04:46:00,-26.210343699999996,27.921272500000043,29.984973796702153,23.0,tall,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,59
2150857,2010-05-28_04:12:00,-26.204684999999998,27.924415600000003,22.314193487764967,41.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,False,high,61
